age,job,marital,education,balance,housing,loan,duration,campaign,pdays,previous,deposit
31,unemployed,single,secondary,582,yes,no,548,2,-1,0,yes
53,management,divorced,tertiary,380,no,yes,438,2,-1,0,yes
22,blue-collar,single,secondary,682,no,no,126,2,91,1,yes
36,services,married,primary,92,yes,no,244,7,-1,0,yes
33,technician,single,secondary,66,no,no,157,2,-1,0,yes
31,technician,single,tertiary,252,no,no,107,3,-1,0,yes
49,admin.,married,tertiary,6574,no,no,138,3,-1,0,yes
51,self-employed,married,unknown,2094,no,no,458,6,-1,0,yes
34,technician,married,secondary,294,yes,no,301,3,-1,0,yes
35,blue-collar,married,primary,1177,no,no,243,4,-1,0,yes
32,admin.,single,tertiary,8866,no,no,234,2,83,2,yes
36,entrepreneur,divorced,tertiary,3407,no,no,993,4,85,4,yes
31,management,single,tertiary,5205,no,no,529,2,-1,0,yes
25,technician,single,tertiary,3630,no,no,221,7,-1,0,yes
25,services,single,tertiary,12,no,no,126,6,-1,0,yes
60,management,married,secondary,544,no,no,95,7,357,2,yes
40,self-employed,single,tertiary,10346,no,no,491,2,207,1,yes
50,management,married,tertiary,1612,no,no,532,2,98,2,yes
32,management,single,tertiary,718,yes,no,95,1,-1,0,yes
60,admin.,married,secondary,3547,no,no,351,6,-1,0,yes
32,services,married,secondary,914,no,no,372,1,-1,0,yes
52,entrepreneur,married,secondary,1306,no,no,288,1,-1,0,yes
59,technician,married,secondary,259,no,no,415,1,89,1,yes
56,retired,married,secondary,-1206,yes,no,382,2,-1,0,yes
47,management,single,tertiary,372,no,no,257,1,-1,0,yes
43,management,married,tertiary,3518,no,no,181,2,-1,0,yes
25,services,single,secondary,505,no,no,284,1,-1,0,yes
31,student,single,secondary,1776,no,no,220,1,207,1,yes
27,management,single,tertiary,20585,no,no,188,1,-1,0,yes
26,admin.,married,secondary,1595,no,no,155,1,105,1,yes
37,admin.,single,tertiary,1000,yes,no,322,1,90,1,yes
27,admin.,single,tertiary,138,no,no,89,2,-1,0,yes
49,management,married,tertiary,561,no,no,173,1,-1,0,yes
26,management,single,tertiary,170,no,no,129,1,-1,0,yes
28,management,single,tertiary,502,no,no,136,2,-1,0,yes
33,blue-collar,married,secondary,379,yes,yes,263,2,-1,0,yes
31,technician,married,unknown,14533,no,no,245,2,-1,0,yes
32,services,married,secondary,689,yes,yes,162,3,-1,0,yes
30,technician,single,secondary,2567,no,no,813,4,-1,0,yes
34,management,married,tertiary,443,no,no,235,3,-1,0,yes
58,retired,married,primary,2074,no,no,259,2,-1,0,yes
34,management,married,tertiary,2374,yes,yes,270,2,314,2,yes
26,services,single,secondary,1347,no,no,280,6,92,5,yes
49,management,single,tertiary,7443,no,no,293,5,211,2,yes
57,management,married,tertiary,10583,no,no,295,3,-1,0,yes
83,retired,married,primary,425,no,no,883,1,140,1,yes
61,management,married,tertiary,997,no,no,269,1,104,1,yes
64,retired,married,secondary,5966,yes,no,983,1,-1,0,yes
37,admin.,married,secondary,2061,yes,yes,459,1,109,3,yes
68,retired,married,secondary,0,no,no,586,1,-1,0,yes
71,retired,married,tertiary,2887,no,no,128,1,-1,0,yes
54,management,married,tertiary,1464,no,no,157,1,-1,0,yes
37,management,married,tertiary,1315,no,no,224,1,-1,0,yes
22,student,single,unknown,466,no,no,377,1,-1,0,yes
44,management,married,tertiary,2383,no,no,571,2,-1,0,yes
37,entrepreneur,married,tertiary,1649,no,yes,140,3,-1,0,yes
72,self-employed,married,tertiary,132,no,no,260,2,65,1,yes
69,retired,divorced,primary,482,no,no,260,2,-1,0,yes
41,blue-collar,married,secondary,203,no,no,342,2,-1,0,yes
44,blue-collar,married,secondary,88,yes,no,275,1,-1,0,yes
32,services,single,secondary,2881,no,no,356,1,-1,0,yes
79,retired,married,secondary,668,no,no,363,1,-1,0,yes
33,technician,married,secondary,73,yes,no,218,1,-1,0,yes
45,management,married,tertiary,1309,no,no,367,1,-1,0,yes
40,management,married,tertiary,2763,yes,no,566,1,395,2,yes
42,entrepreneur,married,secondary,2959,yes,no,711,1,342,1,yes
30,technician,single,secondary,930,no,no,396,1,-1,0,yes
28,management,single,tertiary,12956,yes,no,940,1,399,3,yes
58,housemaid,divorced,secondary,0,no,no,478,2,-1,0,yes
39,admin.,divorced,secondary,19,yes,no,503,2,147,5,yes
31,blue-collar,married,secondary,625,yes,no,135,2,49,3,yes
45,admin.,married,unknown,5511,no,no,272,1,-1,0,yes
56,blue-collar,married,primary,1137,no,no,176,1,-1,0,yes
46,management,divorced,tertiary,1329,no,no,247,2,-1,0,yes
56,retired,married,secondary,1044,no,no,353,2,-1,0,yes
27,services,single,secondary,302,no,no,203,1,-1,0,yes
30,unemployed,married,tertiary,330,no,no,264,1,80,1,yes
26,self-employed,single,tertiary,2857,no,no,446,1,-1,0,yes
35,unemployed,single,primary,68,no,no,175,1,-1,0,yes
52,blue-collar,married,primary,1524,no,no,1007,6,-1,0,yes
54,admin.,married,secondary,1633,no,no,409,2,-1,0,yes
41,entrepreneur,married,primary,0,no,no,438,2,389,1,yes
24,management,single,tertiary,507,no,no,257,1,-1,0,yes
28,blue-collar,single,secondary,643,no,no,308,2,-1,0,yes
62,management,married,tertiary,2785,no,no,270,3,-1,0,yes
52,technician,married,secondary,137,no,no,227,2,-1,0,yes
23,services,single,secondary,870,no,no,316,4,-1,0,yes
82,retired,married,primary,8603,no,no,429,1,-1,0,yes
63,retired,married,secondary,18016,no,no,371,1,-1,0,yes
32,admin.,married,secondary,51,yes,yes,297,1,-1,0,yes
31,management,married,tertiary,1032,no,no,284,1,-1,0,yes
37,services,married,secondary,981,no,no,682,2,386,1,yes
40,technician,single,tertiary,431,no,no,180,2,-1,0,yes
66,retired,married,secondary,203,no,no,376,1,-1,0,yes
37,management,married,tertiary,3737,no,no,224,1,-1,0,yes
38,unemployed,married,primary,7005,yes,no,370,1,412,1,yes
27,student,single,secondary,111,no,no,495,2,-1,0,yes
58,retired,married,primary,565,no,no,876,1,-1,0,yes
49,housemaid,married,primary,889,no,no,388,1,-1,0,yes
31,management,single,secondary,202,yes,no,167,1,62,1,yes
31,management,single,tertiary,307,no,no,361,1,229,2,yes
38,student,married,unknown,0,no,no,341,1,385,1,yes
79,retired,married,primary,429,no,no,1006,2,-1,0,yes
71,retired,married,tertiary,4388,no,no,896,2,-1,0,yes
52,technician,married,tertiary,2557,no,no,340,1,156,1,yes
55,management,married,unknown,3122,no,no,349,1,-1,0,yes
46,blue-collar,married,secondary,922,yes,no,576,1,-1,0,yes
28,management,single,tertiary,3796,no,no,315,2,-1,0,yes
22,student,single,secondary,185,no,no,153,1,-1,0,yes
49,management,single,tertiary,151,yes,no,97,3,-1,0,yes
20,student,single,unknown,829,no,no,253,2,-1,0,yes
19,student,single,primary,103,no,no,104,2,-1,0,yes
34,blue-collar,single,primary,79,no,no,336,4,-1,0,yes
73,management,married,tertiary,1609,no,no,169,2,-1,0,yes
27,management,single,tertiary,2489,no,no,323,2,163,2,yes
59,blue-collar,divorced,primary,989,no,no,125,2,-1,0,yes
25,student,single,tertiary,58,no,no,139,5,-1,0,yes
44,entrepreneur,single,unknown,323,no,no,332,2,181,2,yes
28,management,single,tertiary,5474,no,no,486,5,-1,0,yes
25,management,single,tertiary,219,no,no,576,1,96,1,yes
28,management,married,tertiary,1240,no,no,849,1,-1,0,yes
52,admin.,married,secondary,1228,yes,yes,218,1,-1,0,yes
57,management,married,tertiary,1660,no,no,642,1,-1,0,yes
49,management,divorced,tertiary,914,no,no,185,1,-1,0,yes
33,technician,married,tertiary,1699,no,no,600,1,-1,0,yes
47,technician,married,secondary,1167,yes,no,505,1,96,6,yes
68,retired,married,secondary,19317,yes,no,249,1,-1,0,yes
40,technician,single,tertiary,1646,yes,no,173,1,92,5,yes
46,management,married,tertiary,242,no,no,120,2,96,1,yes
29,technician,single,secondary,382,no,no,409,4,-1,0,yes
55,management,divorced,tertiary,2383,no,no,1019,2,63,2,yes
30,self-employed,married,tertiary,2666,no,no,475,2,93,4,yes
49,admin.,divorced,secondary,1718,no,yes,211,1,-1,0,yes
48,management,married,tertiary,1147,no,no,389,1,64,2,yes
21,student,single,secondary,216,no,no,414,1,-1,0,yes
45,admin.,married,secondary,153,no,no,277,1,-1,0,yes
43,management,married,tertiary,1791,no,no,254,1,-1,0,yes
47,management,single,tertiary,86,no,no,253,1,97,4,yes
27,management,single,tertiary,6791,no,no,179,2,69,26,yes
20,student,married,unknown,292,no,no,385,2,93,1,yes
37,unemployed,single,tertiary,1291,no,no,150,1,97,2,yes
61,management,married,tertiary,175,no,no,270,2,-1,0,yes
57,services,single,secondary,0,no,no,355,1,-1,0,yes
40,management,married,tertiary,0,no,no,131,2,98,6,yes
53,admin.,divorced,secondary,0,yes,yes,1452,1,98,2,yes
65,unknown,married,unknown,4717,no,no,256,1,-1,0,yes
67,retired,married,tertiary,701,no,no,254,2,-1,0,yes
66,retired,married,tertiary,3,no,no,550,1,-1,0,yes
67,management,married,tertiary,405,no,no,345,2,-1,0,yes
57,retired,married,secondary,168,no,no,342,1,-1,0,yes
38,admin.,married,tertiary,4297,no,no,206,2,-1,0,yes
56,management,divorced,tertiary,10532,no,no,324,1,-1,0,yes
46,management,married,tertiary,4693,no,yes,79,1,394,2,yes
69,technician,married,secondary,9064,no,no,714,1,-1,0,yes
32,services,single,secondary,6983,no,no,255,1,-1,0,yes
72,retired,married,tertiary,2,no,no,147,2,-1,0,yes
41,admin.,married,tertiary,1536,no,no,273,1,95,2,yes
72,retired,married,primary,1612,no,no,530,2,-1,0,yes
33,unemployed,married,secondary,1211,no,no,456,1,-1,0,yes
37,admin.,married,secondary,96,no,no,155,1,99,2,yes
34,management,married,tertiary,0,yes,no,262,1,99,2,yes
44,admin.,single,secondary,1534,no,no,166,1,99,2,yes
42,services,single,secondary,3403,yes,no,215,1,99,1,yes
58,unemployed,married,secondary,687,yes,no,221,1,99,2,yes
34,technician,married,tertiary,7050,no,no,130,1,-1,0,yes
55,entrepreneur,divorced,secondary,538,yes,no,353,2,-1,0,yes
71,retired,married,primary,2600,no,no,212,1,-1,0,yes
23,student,single,secondary,0,no,no,217,1,99,7,yes
60,management,single,tertiary,1034,yes,no,231,3,-1,0,yes
18,student,single,unknown,108,no,no,167,1,-1,0,yes
54,technician,married,secondary,10185,no,no,559,1,70,2,yes
59,retired,divorced,tertiary,3444,no,no,252,1,185,2,yes
32,self-employed,single,tertiary,1815,no,no,235,1,102,2,yes
61,self-employed,divorced,tertiary,52587,no,no,290,1,-1,0,yes
31,management,married,tertiary,10884,no,no,294,3,98,2,yes
42,blue-collar,married,primary,201,yes,no,265,1,103,3,yes
42,unemployed,married,unknown,190,no,no,704,2,-1,0,yes
42,services,single,tertiary,94,yes,no,176,2,90,4,yes
70,housemaid,divorced,primary,1311,no,no,651,1,-1,0,yes
57,technician,married,secondary,589,yes,no,167,1,190,5,yes
60,retired,married,secondary,1853,no,no,408,1,-1,0,yes
53,blue-collar,divorced,primary,4401,no,no,254,1,-1,0,yes
48,unemployed,divorced,secondary,201,no,no,140,1,-1,0,yes
30,management,single,tertiary,533,no,no,229,2,99,4,yes
39,management,single,tertiary,3840,yes,no,315,2,-1,0,yes
42,technician,married,secondary,994,yes,no,149,1,78,5,yes
26,admin.,single,secondary,96,no,no,349,1,70,3,yes
46,management,married,tertiary,1600,yes,yes,1244,1,-1,0,yes
40,admin.,single,secondary,100,yes,no,221,1,461,1,yes
39,admin.,married,secondary,260,yes,no,175,2,116,2,yes
58,self-employed,married,primary,1013,yes,no,206,1,461,1,yes
42,blue-collar,married,secondary,413,yes,no,589,2,-1,0,yes
31,services,single,secondary,181,no,no,182,1,104,1,yes
21,student,single,secondary,123,no,no,449,1,-1,0,yes
35,self-employed,single,tertiary,353,no,no,582,1,-1,0,yes
50,technician,divorced,unknown,2794,no,no,1336,2,-1,0,yes
36,management,single,tertiary,3850,yes,no,239,2,100,4,yes
75,retired,married,primary,2970,no,no,641,1,-1,0,yes
20,student,single,primary,6991,no,no,178,2,-1,0,yes
57,admin.,single,secondary,2223,no,no,1064,1,-1,0,yes
41,management,married,tertiary,27696,no,no,147,2,104,1,yes
59,technician,married,secondary,116,no,no,398,4,422,3,yes
36,management,married,tertiary,2987,yes,no,307,1,-1,0,yes
18,student,single,primary,608,no,no,267,1,-1,0,yes
34,management,single,tertiary,48,yes,no,810,3,93,6,yes
55,management,married,primary,113,no,no,306,1,457,3,yes
33,blue-collar,single,secondary,498,no,no,338,2,104,1,yes
43,technician,married,tertiary,2643,no,no,188,3,100,5,yes
34,services,married,secondary,1337,no,no,255,2,104,1,yes
35,services,married,unknown,618,no,no,293,1,104,1,yes
43,technician,single,secondary,451,no,no,289,2,-1,0,yes
74,retired,married,primary,0,no,no,562,2,-1,0,yes
45,unemployed,divorced,primary,11,no,no,489,5,-1,0,yes
38,blue-collar,married,secondary,1165,yes,no,784,3,94,10,yes
32,management,single,tertiary,2465,no,no,414,1,-1,0,yes
29,admin.,single,tertiary,41,yes,no,148,2,-1,0,yes
31,admin.,married,secondary,35,no,no,315,2,105,1,yes
50,services,married,secondary,3169,no,no,399,1,430,1,yes
44,technician,divorced,secondary,14,no,no,234,1,-1,0,yes
23,student,single,secondary,431,no,no,496,2,-1,0,yes
56,management,married,tertiary,616,no,no,293,2,105,2,yes
76,retired,married,primary,3324,no,no,227,2,192,1,yes
28,technician,single,secondary,113,no,no,204,3,105,1,yes
34,management,single,tertiary,13014,no,no,738,1,-1,0,yes
56,retired,married,primary,9367,no,no,320,2,101,2,yes
45,management,single,tertiary,2067,yes,no,393,2,462,1,yes
36,technician,single,secondary,376,no,no,479,1,-1,0,yes
57,retired,single,tertiary,842,no,no,284,3,-1,0,yes
49,technician,married,tertiary,1235,no,no,354,3,-1,0,yes
49,management,married,tertiary,1,no,no,640,2,101,4,yes
37,management,married,tertiary,1276,no,no,156,2,-1,0,yes
46,unemployed,single,tertiary,44,no,no,225,1,-1,0,yes
26,admin.,single,secondary,255,no,no,209,2,106,2,yes
47,unemployed,married,secondary,926,no,no,436,1,403,5,yes
36,management,married,primary,1506,no,no,326,3,-1,0,yes
37,student,single,unknown,444,no,no,137,1,102,5,yes
62,management,married,tertiary,557,no,no,185,1,-1,0,yes
26,blue-collar,single,secondary,535,no,no,125,1,-1,0,yes
45,management,married,tertiary,2671,no,no,94,4,-1,0,yes
63,technician,married,secondary,896,yes,no,276,2,-1,0,yes
25,management,single,tertiary,528,no,no,201,1,-1,0,yes
60,retired,married,unknown,209,no,no,391,3,106,1,yes
44,management,married,tertiary,226,yes,no,190,3,270,3,yes
33,unemployed,single,tertiary,1974,no,no,498,2,191,1,yes
39,entrepreneur,married,tertiary,942,yes,no,880,3,267,1,yes
46,blue-collar,married,unknown,336,yes,no,260,3,457,1,yes
42,admin.,married,primary,-306,yes,no,308,1,459,1,yes
56,management,married,unknown,4623,no,no,348,1,-1,0,yes
82,retired,married,secondary,276,no,no,199,1,-1,0,yes
77,retired,married,tertiary,0,no,no,286,1,-1,0,yes
36,services,single,tertiary,1189,no,no,220,1,-1,0,yes
35,management,single,tertiary,431,no,no,343,2,397,1,yes
50,technician,married,secondary,2218,yes,no,711,1,-1,0,yes
62,retired,married,secondary,1495,no,no,606,1,196,1,yes
26,management,single,tertiary,828,yes,no,156,1,199,1,yes
55,management,married,tertiary,12972,no,no,205,1,-1,0,yes
22,student,single,secondary,948,no,no,215,1,197,2,yes
30,student,single,secondary,48,no,no,161,1,173,1,yes
34,housemaid,married,tertiary,0,no,no,148,1,84,2,yes
31,management,married,tertiary,537,yes,no,216,1,-1,0,yes
55,technician,married,secondary,1938,no,yes,193,1,386,3,yes
49,technician,single,secondary,9131,yes,no,532,1,461,5,yes
67,retired,divorced,tertiary,443,no,no,441,1,-1,0,yes
43,admin.,married,secondary,132,no,no,574,1,84,3,yes
25,technician,single,tertiary,3411,no,no,225,2,-1,0,yes
59,retired,divorced,secondary,1,no,no,335,1,-1,0,yes
44,admin.,married,secondary,10905,no,no,240,2,271,1,yes
42,management,married,tertiary,976,no,no,164,1,-1,0,yes
29,management,single,tertiary,2531,no,no,634,1,-1,0,yes
32,management,married,tertiary,1270,no,no,232,3,-1,0,yes
30,management,single,tertiary,5359,no,no,145,1,84,2,yes
38,technician,married,secondary,10596,no,no,195,1,197,4,yes
22,student,single,tertiary,691,no,no,338,1,-1,0,yes
25,entrepreneur,single,tertiary,347,no,no,267,1,-1,0,yes
34,self-employed,single,tertiary,9962,no,no,474,1,-1,0,yes
27,technician,single,tertiary,11862,no,no,217,1,87,6,yes
35,management,single,tertiary,1756,no,no,195,1,-1,0,yes
45,housemaid,married,secondary,4068,no,no,184,1,-1,0,yes
42,management,married,primary,5310,yes,no,273,1,90,3,yes
20,student,single,secondary,215,no,no,228,4,183,1,yes
60,admin.,married,secondary,106,no,no,216,3,91,1,yes
47,management,married,tertiary,0,no,yes,374,1,-1,0,yes
25,student,single,secondary,469,no,no,273,1,86,1,yes
65,retired,married,secondary,2326,no,yes,276,1,-1,0,yes
50,technician,married,secondary,3370,no,no,531,2,80,2,yes
22,student,single,secondary,144,no,no,116,1,-1,0,yes
43,admin.,single,secondary,733,yes,no,126,1,88,4,yes
53,retired,divorced,tertiary,-309,yes,no,343,2,428,2,yes
71,retired,divorced,secondary,5584,no,no,534,3,-1,0,yes
28,blue-collar,married,secondary,61,yes,no,744,1,109,3,yes
59,unemployed,married,secondary,1047,no,no,438,1,184,3,yes
29,management,single,tertiary,265,no,no,130,2,94,1,yes
51,technician,married,secondary,117,no,no,467,2,88,4,yes
48,housemaid,married,tertiary,5473,no,no,232,2,-1,0,yes
37,blue-collar,married,primary,106,yes,no,511,1,392,13,yes
37,technician,married,tertiary,127,yes,no,192,1,193,1,yes
64,retired,married,tertiary,380,no,no,479,1,-1,0,yes
69,retired,married,secondary,0,no,no,412,2,-1,0,yes
36,management,married,tertiary,255,no,no,242,6,95,4,yes
43,services,married,secondary,2145,no,no,291,2,95,4,yes
63,housemaid,married,primary,91,no,no,128,3,-1,0,yes
70,retired,married,secondary,1853,no,no,314,1,-1,0,yes
60,technician,single,primary,11262,no,no,323,1,-1,0,yes
86,retired,divorced,primary,0,no,no,189,1,-1,0,yes
72,retired,married,secondary,1129,no,no,186,1,-1,0,yes
60,retired,married,tertiary,108,no,no,624,1,-1,0,yes
43,management,single,tertiary,1696,yes,no,257,1,474,3,yes
57,management,divorced,unknown,854,no,no,700,4,92,1,yes
28,management,single,tertiary,223,yes,no,157,2,119,1,yes
36,blue-collar,single,secondary,40,yes,no,259,3,475,4,yes
66,retired,married,secondary,2048,no,no,212,1,-1,0,yes
33,technician,single,tertiary,3689,no,no,445,3,-1,0,yes
36,technician,single,secondary,539,yes,no,398,2,477,1,yes
29,technician,single,secondary,590,no,no,81,1,94,1,yes
62,unemployed,married,secondary,780,no,no,162,2,-1,0,yes
34,blue-collar,married,secondary,1464,yes,no,207,3,130,5,yes
29,unemployed,single,tertiary,1311,no,no,622,1,-1,0,yes
30,management,married,tertiary,7,yes,no,173,1,164,4,yes
32,technician,married,tertiary,636,yes,no,370,1,116,4,yes
39,blue-collar,single,primary,24277,no,no,261,1,-1,0,yes
55,admin.,divorced,secondary,1872,no,no,155,2,93,8,yes
36,management,single,tertiary,490,no,no,207,8,98,1,yes
27,student,single,tertiary,118,no,no,160,3,98,1,yes
45,management,married,tertiary,4119,yes,yes,473,2,283,1,yes
55,management,married,unknown,1504,yes,no,186,3,101,2,yes
52,blue-collar,married,secondary,2087,yes,no,267,1,474,1,yes
49,management,single,tertiary,5689,no,no,470,1,97,3,yes
30,blue-collar,married,primary,201,yes,no,219,1,157,12,yes
39,management,married,tertiary,119,yes,no,265,2,476,4,yes
48,management,divorced,tertiary,17964,yes,no,120,1,98,5,yes
36,management,married,tertiary,1113,no,no,212,1,-1,0,yes
27,admin.,married,secondary,1596,no,no,82,1,-1,0,yes
51,management,married,tertiary,2635,no,no,181,1,98,2,yes
48,technician,married,secondary,568,yes,no,378,2,386,1,yes
70,retired,married,secondary,2626,no,no,140,2,-1,0,yes
63,retired,married,secondary,4752,no,no,233,2,-1,0,yes
34,services,single,secondary,528,yes,no,121,3,100,5,yes
46,admin.,married,tertiary,2552,no,no,260,1,94,8,yes
31,self-employed,single,tertiary,3343,no,no,365,1,94,1,yes
32,admin.,married,secondary,995,no,no,331,1,99,2,yes
40,unemployed,single,tertiary,7968,no,no,733,1,93,1,yes
30,admin.,single,secondary,0,no,no,316,3,-1,0,yes
55,management,married,primary,2587,no,no,328,2,94,2,yes
57,management,divorced,tertiary,6468,yes,no,730,1,157,4,yes
59,admin.,single,secondary,4744,no,no,879,1,-1,0,yes
26,technician,single,secondary,1231,yes,no,230,1,93,7,yes
73,retired,married,unknown,3443,no,no,770,3,-1,0,yes
30,admin.,single,secondary,2568,no,no,563,1,100,4,yes
64,retired,married,tertiary,1644,no,no,569,4,-1,0,yes
36,technician,married,tertiary,1354,no,no,281,3,97,2,yes
55,admin.,married,secondary,602,no,no,350,1,98,5,yes
63,retired,married,tertiary,1795,no,no,219,1,-1,0,yes
